,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population
1036,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.0986122886681098,3.4011973816621555,11.443618258370886,3.5650096943791336,,-inf,-inf,-inf,3.8918202981106265,-inf,0.0,3.017982882488811,0.6931471805599453,0.0,-inf,3.1354942159291497,0.0,0.0,0.0,0.0,0.6931471805599453,-inf,-inf,0.0,0.6931471805599453,0.6931471805599453,-inf,4.210645017918261,8.10375135362226,-inf,1.9941279579673004,6.909803180599437,8.368437930105886,10.705220043509515
1037,-inf,3.295836866004329,0.0,-inf,0.0,0.0,0.6931471805599453,1.6094379124341003,6.388561405545629,11.432474340572602,3.5193856092912568,,-inf,0.0,0.6931471805599453,3.6888794541139363,0.6931471805599453,0.6931471805599453,3.5097527882165007,0.0,0.6931471805599453,1.0986122886681098,2.9867138288020505,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.0,0.0,4.180299457858644,6.932155165805672,-inf,-inf,6.608830534829013,7.767390999699714,9.430679995957659
1038,-inf,3.4011973816621555,-inf,-inf,-inf,-inf,-inf,1.6094379124341003,6.388561405545629,11.436238786193307,3.5165224359930103,,0.0,-inf,-inf,3.367295829986474,-inf,-inf,-inf,-inf,0.0,-inf,4.07753744390572,0.6931471805599453,-inf,-inf,0.0,-inf,-inf,-inf,0.0,-inf,0.0,-inf,3.4404180948154366,6.831090194046652,0.489746281539026,-inf,-inf,6.831090194046652,8.748463629942055
1039,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,0.7133025382716414,4.143134726391533,-inf,0.0,2.5756610130564646,-inf,0.0,0.6931471805599453,2.833213344056216,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,4.693181063310805,8.86074743418465,-inf,-inf,6.718795739447997,8.971774759659862,9.982003661774254
1040,0.0,4.248495242049359,-inf,0.0,-inf,-inf,-inf,0.6931471805599453,4.356708826689592,11.446062078011682,3.5387109723007963,,-inf,-inf,-inf,0.0,-inf,0.0,1.9782390361706734,-inf,0.6931471805599453,0.6931471805599453,0.6931471805599453,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,1.0986122886681098,0.0,-inf,4.243482700225815,4.243482700225815,-inf,-inf,1.9782390361706734,8.021029485879426,9.982003661774254
1041,-inf,4.143134726391533,-inf,-inf,-inf,-inf,-inf,0.0,6.230481447578482,11.463756228962144,3.6365252287170033,,-inf,-inf,-inf,3.912023005428146,-inf,0.0,3.321432413193293,0.0,0.0,0.6931471805599453,2.9867138288020505,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,-inf,4.697293474863897,8.621760392483239,-inf,-inf,7.233455418621439,8.844502144524112,8.863757191604241
1042,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.1630368561846813,5.8111409929767,11.464218297356487,3.644516353521604,,-inf,-inf,-inf,1.6094379124341003,-inf,0.0,3.8999504241938765,0.0,0.0,-inf,3.091042453358316,0.0,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,1.0986122886681098,4.180299457858644,7.729239707819572,-inf,2.302585092994046,5.509388336627977,6.293326853133583,7.433666540166168
1043,0.6931471805599453,3.044522437723423,0.0,-inf,-inf,-inf,-inf,1.1630368561846813,6.329720905522696,11.464302286857848,3.642641989034066,,0.0,-inf,-inf,0.0,1.6094379124341003,0.0,2.7555697170701867,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,3.0397491589707655,3.0397491589707655,-inf,-inf,2.7555697170701867,3.6008675767907232,5.717027701406222
1044,-inf,3.58351893845611,-inf,-inf,0.0,-inf,-inf,0.0,6.192362489474872,11.468795923207965,3.5896917385120832,,-inf,0.0,0.0,2.70805020110221,1.791759469228055,0.6931471805599453,3.3428618046491922,-inf,0.0,1.3862943611198906,3.332204510175204,-inf,-inf,0.0,-inf,0.0,-inf,-inf,0.6931471805599453,1.0986122886681098,0.6931471805599453,-inf,4.4343818650078095,7.1765602956642285,-inf,-inf,6.050912005751402,7.4575515846461995,8.461891875631148
1045,0.6931471805599453,3.848763764702885,-inf,0.0,-inf,-inf,-inf,1.3862943611198906,5.323009979138408,11.471551234662522,3.692881086891068,,-inf,0.6931471805599453,0.7133025382716414,3.8066624897703196,0.6931471805599453,0.0,3.5298837226234783,0.0,0.0,0.6931471805599453,2.70805020110221,-inf,-inf,0.0,-inf,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,-inf,4.180299457858644,8.46281092052304,-inf,-inf,6.608830534829013,8.743651243698277,7.6324011266014535
1046,0.0,3.7376696182833684,-inf,-inf,0.0,0.0,0.6931471805599453,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,1.9459101490553132,1.6094379124341003,-inf,0.0,2.854744580253014,0.6931471805599453,0.0,0.0,2.70805020110221,0.6931471805599453,0.0,-inf,0.0,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,1.0986122886681098,4.165113633110308,5.7585862666968755,-inf,-inf,4.464182492687113,6.000795874536866,9.982003661774254
1047,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.6094379124341003,6.388561405545629,11.419778942769714,3.5304522011027513,,-inf,0.0,0.7133025382716414,3.4787911854086144,0.0,0.0,1.2556160374777745,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.6931471805599453,0.0,4.180299457858644,7.268083541418772,0.489746281539026,1.9941279579673004,5.504111279527134,8.021029485879426,10.07500091061348
1048,0.0,3.4657359027997265,-inf,-inf,0.0,0.0,1.0986122886681098,1.0986122886681098,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,1.0986122886681098,2.9444389791664403,-inf,0.0,3.123640586905112,0.6931471805599453,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.6931471805599453,-inf,0.0,4.180299457858644,5.959457750972896,-inf,-inf,6.4007556600496756,6.897401866902645,9.982003661774254
1049,0.6931471805599453,3.58351893845611,-inf,-inf,-inf,0.0,0.6931471805599453,1.3862943611198906,5.4638318050256105,11.428837084587942,3.487242989669238,,0.0,-inf,-inf,4.248495242049359,0.0,0.0,3.283539338193923,0.0,0.0,0.6931471805599453,2.833213344056216,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,-inf,4.741447804280639,8.972400391419216,-inf,-inf,7.532034580243282,9.184961023636786,9.07783702216309
1050,-inf,3.5553480614894135,-inf,-inf,-inf,-inf,-inf,0.0,6.0844994130751715,11.470685799362352,3.6528850069630567,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,10.058866049715641
1051,0.0,3.848763764702885,-inf,-inf,0.0,0.0,-0.8188812627244362,1.0986122886681098,5.840641657373398,11.436659782016553,3.5146237407703462,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,8.62998601889136
1052,0.0,3.784189633918261,-inf,-inf,-inf,-inf,-inf,1.3862943611198906,6.0844994130751715,11.47031019682888,3.5896917385120832,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,10.912904262399767
1053,-inf,4.04305126783455,-inf,-inf,0.0,-inf,-inf,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.7133025382716414,2.6390573296152584,1.3862943611198906,0.0,3.123640586905112,-inf,0.0,0.6931471805599453,1.0986122886681098,-inf,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,-inf,0.0,0.0,4.495913200051142,7.09701107162899,-inf,4.787491742782046,4.669833699313814,7.268941033898541,9.982003661774254
1054,-inf,3.4011973816621555,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,-inf,3.4787911854086144,1.3862943611198906,0.0,1.8702625307159986,-inf,0.0,0.6931471805599453,4.290459441148391,-inf,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,-inf,-inf,0.0,-inf,4.500365071621965,7.529889692295663,-inf,3.4011973816621555,4.914784968439422,7.615391977629929,9.982003661774254
1055,0.0,4.30406509320417,-inf,0.0,-inf,0.6931471805599453,-0.8188812627244362,0.0,6.388561405545629,11.468743665955953,3.657382362853324,,-inf,-inf,-inf,3.1354942159291497,-inf,0.0,2.8690346205080335,0.0,0.6931471805599453,0.6931471805599453,2.9867138288020505,-inf,0.0,0.0,-inf,0.0,0.0,-inf,0.0,1.0986122886681098,0.0,-inf,4.667205576907544,7.817424134547405,-inf,-inf,6.004528836437184,8.021029485879426,10.329212699651652
1056,0.0,4.060443010546419,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.33271879326537,11.47249922546196,3.7280996384209235,,-inf,-inf,-inf,1.0986122886681098,1.6094379124341003,-inf,3.123640586905112,-inf,0.0,0.0,2.8903717578961645,-inf,-inf,-inf,0.0,-inf,-inf,-inf,0.0,-inf,0.0,-inf,3.392829131991639,4.573163389853005,-inf,-inf,-inf,4.573163389853005,6.423246963533519
1057,-inf,3.2188758248682006,0.0,-inf,-inf,-inf,-inf,0.0,5.918893854273146,11.431834708285141,3.519358390322187,,-inf,-inf,-inf,3.4787911854086144,1.0986122886681098,0.6931471805599453,-inf,-inf,0.0,1.3862943611198906,3.9512437185814275,-inf,0.0,0.0,-inf,0.0,0.0,0.0,0.6931471805599453,-inf,0.0,0.0,3.9917579734469997,7.123068251181158,-inf,-inf,-inf,7.123068251181158,9.888475432415625
1058,-inf,3.828641396489095,-inf,-inf,0.6931471805599453,-inf,-inf,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.6931471805599453,4.2626798770413155,0.0,-inf,-inf,-inf,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,4.117409835153097,8.368774386297243,-inf,-inf,-inf,8.368774386297243,9.982003661774254
1059,-inf,2.995732273553991,0.0,-inf,0.6931471805599453,0.0,1.0986122886681098,1.1630368561846813,6.126869184114185,11.446062078011682,3.629029895920577,,-inf,-inf,-inf,1.3862943611198906,1.6094379124341003,0.0,3.662792119350618,0.0,0.6931471805599453,1.3862943611198906,-inf,0.6931471805599453,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,0.0,0.0,3.2367157429965316,4.433194921248281,-inf,-inf,5.049086480470509,5.480972201132111,9.982003661774254
1060,-inf,3.4339872044851463,-inf,-inf,-inf,-inf,-inf,1.3862943611198906,4.574710978503383,11.47319662274123,3.685698425001342,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,6.476972362889683
1061,0.0,4.219507705176107,-inf,0.0,0.6931471805599453,-inf,-inf,0.6931471805599453,4.110873864173311,11.471259364292589,3.6747979484468254,,-inf,-inf,-inf,0.0,1.791759469228055,0.0,2.405141681319138,0.0,0.0,0.6931471805599453,2.4849066497880004,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.6931471805599453,-inf,4.309455941839047,4.309455941839047,0.489746281539026,-inf,2.405141681319138,4.448282430450947,7.1204443723924875
1062,0.0,4.02535169073515,-inf,-inf,0.6931471805599453,-inf,-inf,0.0,6.388561405545629,11.435353036975238,3.5110152385982225,,-inf,0.6931471805599453,-inf,1.9459101490553132,-inf,0.0,3.54066942694875,-inf,0.0,-inf,3.091042453358316,0.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.0,0.6931471805599453,3.9318256327243257,5.8694381460977825,-inf,-inf,5.486579576004063,6.389367803008857,7.796880342783523
1063,0.0,3.871201010907891,-inf,-inf,0.0,0.0,1.0986122886681098,1.0986122886681098,6.1092475827643655,11.452368340875772,3.6304954218634324,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,10.40961214374347
1064,-inf,3.367295829986474,0.0,-inf,0.6931471805599453,-inf,-inf,1.0986122886681098,3.367295829986474,11.432896923863014,3.563586036007824,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,6.806829360392176
1065,-inf,3.713572066704308,-inf,-inf,0.0,0.6931471805599453,-0.8188812627244362,0.0,6.388561405545629,11.408209186191698,3.526408082308806,,-inf,0.0,0.0,4.189654742026425,0.0,0.6931471805599453,3.887115369721961,0.0,0.0,0.6931471805599453,2.4849066497880004,0.6931471805599453,0.0,0.0,-inf,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,4.629374874684909,7.729239707819572,-inf,4.867534450455582,8.076770111748388,8.021029485879426,8.200288260287554
1066,-inf,3.367295829986474,0.0,-inf,0.0,0.0,-0.8188812627244362,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.7133025382716414,2.8903717578961645,1.3862943611198906,0.0,3.56784112573688,0.6931471805599453,-inf,1.0986122886681098,-inf,-inf,0.6931471805599453,-inf,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,0.0,0.0,3.0081547935525483,5.99632770277397,-inf,-inf,6.4582128836330455,6.946850984322267,9.982003661774254
1067,-inf,3.9889840465642745,-inf,-inf,0.6931471805599453,-inf,-inf,1.3862943611198906,6.388561405545629,11.457063856972814,3.6551341316131523,,0.0,0.6931471805599453,0.7133025382716414,3.4787911854086144,1.791759469228055,0.6931471805599453,3.123640586905112,0.6931471805599453,0.6931471805599453,1.3862943611198906,2.9867138288020505,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,0.489746281539026,1.9941279579673004,6.608830534829013,8.021029485879426,6.202535517187922
1068,-inf,3.848763764702885,-inf,-inf,0.0,0.0,0.0,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.6931471805599453,2.302585092994046,4.174387269895637,0.6931471805599453,0.0,0.6043159668533296,0.0,0.0,-inf,2.5649493574615367,-inf,0.0,-inf,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,4.37449836825309,8.531470779834368,-inf,-inf,4.778703236748967,8.554652739243284,9.982003661774254
1069,0.0,3.4339872044851463,-inf,-inf,-inf,-inf,-inf,1.6094379124341003,6.066108090103747,11.435017976093704,3.524031549953004,,-inf,-inf,-inf,0.0,-inf,0.0,2.87976009730157,0.6931471805599453,-inf,1.0986122886681098,-inf,-inf,-inf,0.6931471805599453,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,3.0155349008501706,3.0155349008501706,-inf,-inf,2.87976009730157,3.6430972614588084,10.557009938312806
1070,0.6931471805599453,3.9318256327243257,-inf,-inf,0.6931471805599453,-inf,-inf,0.0,4.330733340286331,11.446062078011682,3.6745808901323187,,-inf,-inf,-inf,2.833213344056216,-inf,0.0,2.0360119837524997,-inf,0.0,0.6931471805599453,2.833213344056216,-inf,-inf,-inf,-inf,0.6931471805599453,0.6931471805599453,-inf,-inf,-inf,0.0,-inf,4.248495242049359,7.0427231393926215,-inf,4.382026634673881,4.869225327808715,8.021029485879426,9.982003661774254
1071,-inf,4.356708826689592,-inf,0.0,0.0,-inf,-inf,1.0986122886681098,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.7133025382716414,4.2626798770413155,0.0,0.0,2.5063419305080656,-inf,0.0,0.6931471805599453,2.9867138288020505,0.0,0.0,0.0,0.0,0.0,-inf,-inf,0.6931471805599453,0.6931471805599453,0.0,-inf,4.599152113662528,8.877416831278712,-inf,-inf,6.769021807549381,8.9920239015387,9.982003661774254
1072,-inf,3.044522437723423,0.0,-inf,-inf,-inf,-inf,1.1630368561846813,6.373319789577013,11.422639641919652,3.531584151806681,,-inf,-inf,-inf,1.9459101490553132,-inf,0.0,3.6689318163042404,0.6931471805599453,0.0,0.6931471805599453,3.7376696182833684,-inf,-inf,-inf,0.6931471805599453,0.0,-inf,0.0,0.6931471805599453,-inf,0.0,0.6931471805599453,4.385769620952716,6.266631126489344,-inf,2.302585092994046,5.614841965359554,6.698477649904538,10.494685060560329
1073,-inf,3.9889840465642745,-inf,-inf,0.6931471805599453,0.0,0.0,1.1630368561846813,6.1092475827643655,11.452421460879183,3.632243650748165,,-inf,0.0,0.0,3.4787911854086144,1.0986122886681098,0.0,3.4790839203192268,-inf,0.0,-inf,2.9444389791664403,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.6931471805599453,-inf,-inf,-inf,4.334672938290411,7.7849516897152045,0.489746281539026,-inf,6.944819823118953,8.143781828841018,7.7142311448490855
1074,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.3862943611198906,5.648974238161206,11.407631613756946,3.527771675533016,,-inf,0.6931471805599453,-inf,1.0986122886681098,1.6094379124341003,0.0,2.6939512767227085,-inf,-inf,1.0986122886681098,2.9867138288020505,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.6931471805599453,-inf,-inf,-inf,0.0,3.0155349008501706,4.1455128487965,-inf,-inf,6.608830534829013,4.677676876774839,11.047455542925036
1075,0.0,3.332204510175204,0.0,-inf,-inf,-inf,-inf,1.0986122886681098,4.9487598903781675,11.4661482734113,3.64924433310558,,-inf,-inf,-inf,3.784189633918261,-inf,0.0,3.861361090625918,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,0.0,4.180299457858644,6.739632441587995,0.489746281539026,-inf,7.645550724544179,7.979770309039336,5.231108616854587
1076,0.0,3.8066624897703196,-inf,-inf,-inf,-inf,-inf,1.3862943611198906,5.955837369464831,11.471540812187497,3.6687741145050072,,-inf,-inf,-inf,4.204692619390966,0.0,0.0,2.202764757711835,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,1.0986122886681098,2.9678470700644555,7.086696127616614,-inf,-inf,6.4074573771028005,7.49681890599876,9.185227671161108
1077,-inf,3.848763764702885,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,5.648974238161206,11.446062078011682,3.5284257728750257,,-inf,-inf,-inf,1.9459101490553132,-inf,0.0,3.2256528091472245,0.0,0.0,0.6931471805599453,2.833213344056216,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-inf,0.0,-inf,4.3221439250725044,6.336206070169679,-inf,-inf,5.1715629582025375,6.607784677554601,9.982003661774254
1078,0.6931471805599453,3.295836866004329,0.0,-inf,0.0,-inf,-inf,1.3862943611198906,5.58724865840025,11.467771182963117,3.6857087076059387,,-inf,0.0,1.0986122886681098,3.332204510175204,-inf,0.0,3.745496054532832,-inf,-inf,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,3.0204248861443626,6.3333684341430345,-inf,-inf,7.077700564708036,7.466393446345113,5.771441123130016
1079,-inf,3.2188758248682006,0.0,-inf,0.0,-inf,-inf,1.6094379124341003,4.836281906951478,11.456418603529789,3.6320837068554535,,-inf,0.0,0.0,4.174387269895637,1.791759469228055,0.0,3.321071337182871,0.0,0.0,0.6931471805599453,3.9512437185814275,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,-inf,4.678885223810371,7.729239707819572,-inf,-inf,7.495458607078508,9.091860843825204,9.892274925322024
1080,0.0,4.07753744390572,-inf,-inf,0.0,0.0,1.0986122886681098,1.0986122886681098,5.752572638825633,11.472749095322708,3.702073454222947,,-inf,0.0,0.0,3.871201010907891,0.6931471805599453,0.0,3.0315819264476884,0.0,-inf,1.3862943611198906,2.9867138288020505,0.6931471805599453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,4.180299457858644,7.126930968734961,-inf,-inf,6.608830534829013,7.714271322613377,6.721425700790644
1081,0.6931471805599453,3.848763764702885,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,-0.8188812627244362,1.6094379124341003,6.030685260261263,11.410649077385242,3.522629898003593,,-inf,-inf,-inf,3.6635616461296463,1.791759469228055,0.0,2.162172939277301,0.0,0.0,0.6931471805599453,3.1780538303479458,-inf,-inf,-inf,-inf,-inf,-inf,0.6931471805599453,0.0,-inf,0.0,0.0,4.292512127466133,7.729239707819572,0.489746281539026,-inf,5.825734585406947,8.021029485879426,10.527338244093416
1082,0.0,3.2188758248682006,0.0,-inf,0.0,0.0,1.0986122886681098,1.1630368561846813,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,2.0794415416798357,4.219507705176107,0.0,0.0,3.1813816204406202,-inf,0.0,0.6931471805599453,3.713572066704308,0.0,-inf,0.6931471805599453,-inf,-inf,-inf,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.180299457858644,7.729239707819572,-inf,-inf,7.400889325616727,8.021029485879426,9.982003661774254
1083,0.0,3.848763764702885,-inf,-inf,-inf,-inf,-inf,1.0986122886681098,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,-inf,0.7133025382716414,3.4787911854086144,-inf,0.0,2.759376828267551,-inf,-inf,1.0986122886681098,2.9867138288020505,0.6931471805599453,0.6931471805599453,-inf,0.6931471805599453,-inf,-inf,-inf,-inf,1.0986122886681098,-inf,0.0,2.96010509591084,3.3428618046491922,-inf,-inf,6.608830534829013,4.092342559551428,9.982003661774254
1084,0.6931471805599453,3.332204510175204,0.0,-inf,-inf,-inf,-inf,1.1630368561846813,5.958424693029782,11.461116248043844,3.5896917385120832,,-inf,-inf,-inf,3.4787911854086144,1.6094379124341003,0.0,3.741709067758469,-inf,0.6931471805599453,1.0986122886681098,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,4.180299457858644,3.017982882488811,-inf,-inf,3.741709067758469,4.13708471589826,8.236685322712457
1085,-inf,3.4657359027997265,-inf,-inf,0.0,0.0,0.6931471805599453,1.3862943611198906,6.388561405545629,11.446062078011682,3.5896917385120832,,-inf,0.0,0.0,3.367295829986474,-inf,0.0,3.5151211279804695,0.6931471805599453,0.0,0.6931471805599453,2.5649493574615367,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,-inf,0.0,0.0,4.475061500641071,7.729239707819572,-inf,-inf,6.882416957966943,8.021029485879426,9.982003661774254
1086,0.0,3.2188758248682006,0.0,-inf,0.6931471805599453,-inf,-inf,0.6931471805599453,6.104793232414985,11.430814787186355,3.491193040139731,,-inf,-inf,-inf,1.6094379124341003,-inf,0.6931471805599453,3.0914968955383704,0.0,0.6931471805599453,-inf,4.442651256490317,-inf,-inf,-inf,0.6931471805599453,-inf,-inf,0.0,0.0,-inf,-inf,1.0986122886681098,3.8533340090794663,5.407844191075279,-inf,-inf,4.700934807972471,5.808742910292687,10.843748685048862
1087,0.0,4.382026634673881,-inf,0.0,-inf,-inf,-inf,1.3862943611198906,6.388561405545629,11.446062078011682,3.7007709689566757,,-inf,-inf,-inf,1.3862943611198906,-inf,0.0,2.9444389791664403,0.6931471805599453,0.0,0.6931471805599453,2.833213344056216,-inf,-inf,0.0,-inf,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,-inf,4.5512418439625355,7.729239707819572,-inf,1.9941279579673004,4.330733340286331,6.211402967473243,9.982003661774254
1088,-inf,3.848763764702885,0.0,-inf,0.6931471805599453,-inf,-inf,1.0986122886681098,5.968707559985366,11.468607784319103,3.6480643345700483,,-inf,0.6931471805599453,-inf,4.110873864173311,-inf,0.0,2.3233676321765744,0.6931471805599453,0.0,0.6931471805599453,4.23410650459726,0.0,0.0,-inf,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,-inf,-inf,4.540098189244377,7.729239707819572,-inf,-inf,6.608830534829013,8.777017309364552,8.378850241794492
