Customer ID,Churn Category
3892-NXAZG,Competitor
4808-YNLEU,Competitor
6972-SNKKW,Competitor
8221-HVAYI,Attitude
8690-ZVLCL,No Churn
2120-SMPEX,Dissatisfaction
9108-EJFJP,Dissatisfaction
4012-ZTHBR,Attitude
2480-SQIOB,No Churn
2452-SNHFZ,No Churn
4282-YMKNA,Attitude
8295-KMENE,No Churn
8963-JLGJT,Attitude
0320-JDNQG,No Churn
5360-XGYAZ,No Churn
2049-BAFNW,No Churn
3249-VHRIP,No Churn
7996-MHXLW,No Churn
3898-BSJYF,No Churn
4006-HKYHO,No Churn
6248-TKCQV,Competitor
4546-FOKWR,No Churn
1020-JPQOW,No Churn
2725-TTRIQ,No Churn
3620-EHIMZ,No Churn
4193-IBKSW,Price
6082-GLJIX,No Churn
7198-GLXTC,No Churn
0788-DXBFY,No Churn
6873-UDNLD,Price
0440-UEDAI,No Churn
6732-VAILE,No Churn
7964-VEXDG,No Churn
2207-OBZNX,No Churn
9710-NJERN,Competitor
4692-NNQRU,Competitor
1389-WNUIB,No Churn
0409-WTMPL,Competitor
7674-YTAFD,No Churn
0104-PPXDV,Dissatisfaction
0971-QIFJK,No Churn
4537-CIBHB,No Churn
3494-JCHRQ,No Churn
3082-VQXNH,No Churn
2054-PJOCK,No Churn
7777-UNYHB,Dissatisfaction
0233-FTHAV,Attitude
9089-UOWJG,No Churn
1585-MQSSU,No Churn
7254-IQWOZ,No Churn
7481-ATQQS,No Churn
8267-KFGYD,Attitude
1394-SUIUH,No Churn
8201-AAXCB,No Churn
2144-BFDSO,Competitor
4361-FEBGN,No Churn
6267-DCFFZ,No Churn
4360-QRAVE,No Churn
2108-XWMPY,Dissatisfaction
4002-BQWPQ,No Churn
8851-RAGOV,No Churn
5240-CAOYT,Dissatisfaction
3227-WLKLI,No Churn
0616-ATFGB,No Churn
9411-TPQQV,Other
0743-HNPFG,No Churn
0186-CAERR,Dissatisfaction
2096-XOTMO,Other
5153-LXKDT,No Churn
8357-EQXFO,Competitor
0365-GXEZS,No Churn
6585-WCEWR,Competitor
7554-AKDQF,No Churn
5375-XLDOF,No Churn
7673-LPRNY,Price
4572-DVCGN,No Churn
6345-ULYRW,Dissatisfaction
6518-PPLMZ,No Churn
6652-YFFJO,Dissatisfaction
5133-VRSAB,No Churn
8148-NLEGT,No Churn
0619-OLYUR,No Churn
8495-LJDFO,No Churn
9090-SGQXL,Dissatisfaction
5651-CPDND,No Churn
3373-DIUUN,No Churn
1307-TVUFB,Other
4828-FAZPK,No Churn
5656-JAMLX,Other
6615-NGGZJ,No Churn
9572-WUKSB,No Churn
5542-TBBWB,No Churn
1142-WACZW,No Churn
4742-DRORA,Competitor
0947-IDHRQ,Competitor
9895-VFOXH,Competitor
8679-JOEVF,No Churn
3523-QRQLL,No Churn
8375-KVTHK,Competitor
6231-WFGFH,Price
4785-NKHCX,No Churn
9732-OUYRN,Dissatisfaction
0234-TEVTT,No Churn
2235-DWLJU,Competitor
9359-UGBTK,No Churn
8092-NLTGF,No Churn
6917-FIJHC,No Churn
8514-VZHEB,Competitor
4633-MKHYU,No Churn
7677-SJJJK,No Churn
6773-LQTVT,Attitude
7940-UQQUG,No Churn
9114-VEPUF,No Churn
0774-RMNUW,Competitor
0928-JMXNP,Competitor
6164-HAQTX,No Churn
2233-FAGXV,No Churn
5879-HMFFH,No Churn
3113-IWHLC,Dissatisfaction
7249-WBIYX,Dissatisfaction
0895-UADGO,No Churn
6502-KUGLL,Dissatisfaction
0434-CSFON,No Churn
1965-DDBWU,No Churn
2460-FPSYH,Other
9360-OMDZZ,Competitor
7235-NXZCP,Other
2955-PSXOE,No Churn
2321-OMBXY,Other
7521-AFHAB,Other
7305-ZWMAJ,No Churn
7665-TOALD,Competitor
9418-RUKPH,No Churn
4547-KQRTM,Competitor
2806-MLNTI,Competitor
4635-EJYPD,No Churn
5312-TSZVC,Competitor
7878-JGDKK,No Churn
3985-HOYPM,No Churn
1898-JSNDC,Dissatisfaction
9058-CBREO,No Churn
8544-JNBOX,No Churn
3640-PHQXK,No Churn
2189-WWOEW,No Churn
7880-XSOJX,No Churn
0596-BQCEQ,Competitor
3468-DRVQJ,No Churn
6461-PPAXN,No Churn
6060-QBMGV,Competitor
6726-WEXXK,Competitor
4749-OJKQU,No Churn
0675-NCDYU,No Churn
7055-VKGDA,No Churn
8465-SBRXP,No Churn
7576-OYWBN,No Churn
6772-KSATR,No Churn
2974-GGUXS,No Churn
9710-ZUSHQ,Other
4597-NUCQV,No Churn
7483-IQWIB,Price
5339-TJFEK,No Churn
0533-UCAAU,No Churn
3005-NFMTA,No Churn
6840-RESVB,No Churn
7739-LAXOG,No Churn
9442-JTWDL,No Churn
6997-UVGOX,Competitor
1226-IENZN,No Churn
3420-YJLQT,No Churn
1568-LJSZU,Other
8496-EJAUI,Dissatisfaction
2982-VPSGI,No Churn
5461-QKNTN,No Churn
2516-XSJKX,Price
7157-SMCFK,No Churn
1335-NTIUC,Competitor
6860-YRJZP,No Churn
9667-TKTVZ,Competitor
8100-PNJMH,No Churn
4892-VLANZ,No Churn
6198-PNNSZ,No Churn
6202-JVYEU,Competitor
5748-RNCJT,No Churn
4702-IOQDC,Other
3694-GLTJM,No Churn
9057-MSWCO,No Churn
5313-FPXWG,No Churn
5887-IKKYO,Price
5172-RKOCB,No Churn
6685-XSHHU,No Churn
4065-JJAVA,No Churn
2307-FYNNL,Attitude
0843-WTBXE,No Churn
4391-LNRXK,No Churn
5642-MHDQT,No Churn
5168-MSWXT,Dissatisfaction
5458-CQJTA,No Churn
3635-QQRQD,Other
4936-YPJNK,No Churn
2826-UWHIS,Other
4700-UBQMV,No Churn
9987-LUTYD,No Churn
6230-BSUXY,Competitor
6323-AYBRX,No Churn
8750-QWZAJ,No Churn
0464-WJTKO,Competitor
6302-JGYRJ,No Churn
1325-USMEC,No Churn
3779-OSWCF,Price
7779-ORAEL,No Churn
9537-JALFH,No Churn
6140-QNRQQ,No Churn
2250-IVBWA,No Churn
9091-WTUUY,No Churn
2351-BKRZW,No Churn
4472-LVYGI,No Churn
3200-MNQTF,Attitude
2126-GSEGL,No Churn
0557-ASKVU,No Churn
7722-VJRQD,Dissatisfaction
4430-UZIPO,Dissatisfaction
4891-NLUBA,No Churn
1357-MVDOZ,No Churn
5198-EFNBM,Competitor
6365-HITVU,Price
0895-LMRSF,No Churn
4737-HOBAX,Competitor
3317-HRTNN,No Churn
5429-LWCMV,Attitude
3162-ZJZFU,Attitude
7623-HKYRK,No Churn
0380-ZCSBI,Attitude
3668-QPYBK,No Churn
1257-SXUXQ,No Churn
1133-KXCGE,Attitude
7250-EQKIY,Competitor
2320-YKQBO,No Churn
4797-AXPXK,No Churn
4844-JJWUY,No Churn
2761-XECQW,Attitude
4257-GAESD,No Churn
9874-QLCLH,No Churn
3132-TVFDZ,No Churn
9359-JANWS,Other
6692-YQHXC,No Churn
1991-VOPLL,No Churn
4026-SKKHW,Competitor
0265-EDXBD,No Churn
6851-WEFYX,Dissatisfaction
9537-VHDTA,No Churn
1088-AUUZZ,Competitor
4522-AKYLR,No Churn
5536-SLHPM,No Churn
5921-NGYRH,Other
7576-ASEJU,Competitor
3750-CKVKH,No Churn
3234-VKACU,No Churn
7649-SIJJF,No Churn
4199-QHJNM,Other
2228-BZDEE,Competitor
9685-WKZGT,No Churn
8313-KTIHG,Competitor
9121-PHQSR,No Churn
5828-AVIPD,No Churn
7065-YUNRY,No Churn
2856-HYAPG,Competitor
4526-ZJJTM,No Churn
7526-BEZQB,No Churn
2277-DJJDL,Competitor
8100-HZZLJ,No Churn
6993-YGFJV,Dissatisfaction
7016-BPGEU,No Churn
9825-YCXWZ,No Churn
0523-VNGTF,Competitor
9896-UYMIE,No Churn
1400-WIVLL,No Churn
3208-YPIOE,Price
6479-SZPLM,No Churn
2789-CZANW,No Churn
3810-PJUHR,Price
7153-CHRBV,No Churn
9601-BRXPO,No Churn
5028-HTLJB,No Churn
2359-QWQUL,No Churn
6234-PFPXL,Dissatisfaction
3645-DEYGF,Attitude
8043-PNYSD,Attitude
2208-MPXIO,No Churn
1508-DFXCU,Competitor
3125-RAHBV,Other
2373-NTKOD,No Churn
2667-WYLWJ,No Churn
3893-JRNFS,No Churn
2495-TTHBQ,Attitude
5256-SKJGO,Price
1752-OZXFY,Dissatisfaction
5161-XEUVX,No Churn
0178-SZBHO,No Churn
0002-ORFBO,Competitor
1951-IEYXM,No Churn
7000-WCEVQ,No Churn
6579-JPICP,Price
7519-JTWQH,No Churn
0471-ARVMX,No Churn
8580-AECUZ,No Churn
3627-FHKBK,No Churn
7508-MYBOG,Dissatisfaction
7410-YTJIK,No Churn
7861-UVUFT,Dissatisfaction
3707-GNWHM,No Churn
9711-FJTBX,No Churn
6029-WTIPC,No Churn
6094-ZIVKX,No Churn
4013-GUXND,No Churn
8098-TDCBU,Dissatisfaction
5759-RCVCB,No Churn
6680-WKXRZ,No Churn
2521-NPUZR,Competitor
0071-NDAFP,No Churn
5277-ZLOOR,No Churn
7516-GMHUV,No Churn
8445-DNBAE,Competitor
6048-UWKAL,No Churn
3530-VWVGU,Competitor
1629-DQQVB,Dissatisfaction
6507-DTJZV,No Churn
9833-TGFHX,No Churn
1163-ONYEY,No Churn
7776-QWNFX,Dissatisfaction
1363-TXLSL,No Churn
2181-UAESM,Attitude
7114-AEOZE,No Churn
6527-PZFPV,No Churn
5442-PPTJY,Attitude
4817-VYYWS,No Churn
5649-VUKMC,Competitor
7337-CINUD,No Churn
8295-FHIVV,Price
8204-TIFGJ,No Churn
3737-XBQDD,No Churn
1488-SYSFC,No Churn
4023-RTIQM,No Churn
6994-FGRHH,No Churn
5385-SUIRI,No Churn
8645-KWHJO,Competitor
5549-ZGHFB,No Churn
5233-GEEAX,Competitor
4607-CHPCA,No Churn
8637-XJIVR,Competitor
7767-UXAGJ,No Churn
9780-FKVVF,Attitude
1867-BDVFH,No Churn
2828-SLQPF,No Churn
4291-YZODP,Attitude
5940-NFXKV,No Churn
1131-QQZEB,No Churn
2474-LCNUE,No Churn
3841-NFECX,Attitude
0562-KBDVM,No Churn
2885-HIJDH,No Churn
9950-MTGYX,Other
5406-KGRMX,No Churn
2393-DIVAI,No Churn
2775-SEFEE,Competitor
3018-TFTSU,No Churn
1934-SJVJK,No Churn
6127-IYJOZ,No Churn
6333-YDVLT,No Churn
2323-ARSVR,No Churn
9650-VBUOG,No Churn
3520-FJGCV,No Churn
5647-URDKA,Competitor
7339-POGZN,No Churn
5883-GTGVD,No Churn
4616-EWBNJ,No Churn
7581-EBBOU,No Churn
0236-HFWSV,No Churn
1867-TJHTS,No Churn
8710-YGLWG,No Churn
3050-RLLXC,No Churn
5753-QQWPW,No Churn
2408-PSJVE,No Churn
4990-ALDGW,No Churn
0685-MLYYM,No Churn
2296-DKZFP,No Churn
6857-TKDJV,No Churn
2311-QYMUQ,No Churn
8699-ASUFO,No Churn
7147-AYBAA,No Churn
2724-FJDYW,No Churn
1173-NOEYG,No Churn
8216-AZUUZ,No Churn
5624-BQSSA,No Churn
7306-YDSOI,No Churn
8584-KMVXD,No Churn
2430-RRYUW,No Churn
6418-PIQSP,No Churn
6591-QGOYB,No Churn
4395-PZMSN,No Churn
0078-XZMHT,No Churn
8792-AOROI,No Churn
4432-ADRLB,No Churn
3387-VATUS,No Churn
1207-BLKSA,No Churn
8042-JVNFH,No Churn
4391-RESHN,No Churn
3370-GQEAL,No Churn
0761-AETCS,No Churn
4636-OLWOE,No Churn
2391-SOORI,No Churn
0973-KYVNF,No Churn
7131-ZQZNK,No Churn
4626-GYCZP,No Churn
4713-ZBURT,No Churn
4710-FDUIZ,No Churn
5570-PTWEH,Price
3351-NGXYI,No Churn
7521-YXVZY,No Churn
0362-ZBZWJ,No Churn
9391-EOYLI,No Churn
5382-TEMLV,No Churn
2103-ZRXFN,No Churn
5493-SDRDQ,No Churn
2465-BLLEU,No Churn
9708-KFDBY,No Churn
4317-VTEOA,No Churn
5751-USDBL,No Churn
5178-LMXOP,No Churn
2826-DXLQO,No Churn
9522-ZSINC,No Churn
6621-NRZAK,No Churn
5448-VWNAM,No Churn
1215-FIGMP,No Churn
7552-KEYGT,No Churn
5630-AHZIL,No Churn
4079-VTGLK,No Churn
7109-MFBYV,No Churn
9530-GRMJG,No Churn
3186-AJIEK,No Churn
8857-CUPFQ,No Churn
8181-YHCMF,No Churn
6549-NNDYT,No Churn
3926-CUQZX,Competitor
6892-BOGQE,No Churn
5649-TJHOV,No Churn
0536-ACXIP,No Churn
6064-ZATLR,No Churn
8966-OIQHG,No Churn
0968-GSIKN,No Churn
8066-POXGX,No Churn
2525-GVKQU,No Churn
5583-EJXRD,Price
2608-BHKFN,No Churn
1591-NFNLQ,No Churn
8325-QRPZR,No Churn
2146-EGVDT,No Churn
0876-WDUUZ,No Churn
9978-HYCIN,No Churn
8705-DWKTI,No Churn
4274-OWWYO,No Churn
5153-RTHKF,No Churn
9975-GPKZU,No Churn
0343-QLUZP,No Churn
1996-DBMUS,No Churn
5485-WUYWF,No Churn
7663-ZTEGJ,No Churn
0742-LAFQK,No Churn
6910-HADCM,No Churn
8749-CLJXC,No Churn
0064-YIJGF,No Churn
1052-QJIBV,No Churn
2428-HYUNX,No Churn
2186-QZEYA,No Churn
1963-VAUKV,No Churn
8937-RDTHP,No Churn
8685-WHQPW,No Churn
8974-OVACP,No Churn
5678-VFNEQ,No Churn
1751-NCDLI,No Churn
1262-OPMFY,No Churn
0869-PAPRP,No Churn
0757-WCUUZ,No Churn
3612-YUNGG,No Churn
2931-SVLTV,No Churn
5569-OUICF,No Churn
6296-DDOOR,No Churn
0787-LHDYT,No Churn
5419-JKZNQ,No Churn
2195-VVRJF,No Churn
1169-SAOCL,No Churn
0644-OQMDK,No Churn
8914-RBTSB,No Churn
1360-RCYRT,No Churn
1471-GIQKQ,No Churn
3315-IKYZQ,No Churn
1550-EENBN,No Churn
1265-BCFEO,No Churn
9853-JFZDU,No Churn
3720-DBRWL,No Churn
5583-SXDAG,No Churn
8328-SKJNO,No Churn
8194-PEEBY,No Churn
5724-BIDBU,No Churn
6171-ZTVYB,No Churn
6010-DDPPW,No Churn
8058-JMEQO,No Churn
8450-LUGUK,No Churn
9617-UDPEU,No Churn
3324-OIRTO,No Churn
0378-NHQXU,No Churn
1522-VVDMG,No Churn
7609-NRNCA,No Churn
1614-JBEBI,No Churn
3623-FQBOX,No Churn
2522-AHJXR,No Churn
4250-FDVOU,No Churn
8212-CRQXP,No Churn
6371-NZYEG,No Churn
2856-NNASM,No Churn
3016-KSVCP,No Churn
4674-HGNUA,No Churn
0887-WBJVH,No Churn
2357-COQEK,No Churn
0666-UXTJO,No Churn
6713-OKOMC,No Churn
1934-MKPXS,No Churn
1485-YDHMM,No Churn
8182-BJDSI,No Churn
4612-SSVHJ,No Churn
6038-GCYEC,No Churn
9763-PDTKK,No Churn
5186-SAMNZ,Attitude
1936-CZAKF,No Churn
5949-HGVJL,No Churn
0187-WZNAB,No Churn
1621-YNCJH,No Churn
9337-SRRNI,No Churn
6483-OATDN,No Churn
3855-ONCAR,No Churn
5052-PNLOS,No Churn
5671-UUNXD,No Churn
5310-NOOVA,No Churn
5317-FLPJF,No Churn
5445-PZWGX,No Churn
3566-CAAYU,No Churn
8671-KKKOS,No Churn
6688-UZPWD,No Churn
5095-AESKG,No Churn
0042-RLHYP,No Churn
6221-AVQYL,No Churn
9194-GFVOI,No Churn
1571-SAVHK,No Churn
2172-EJXVF,No Churn
1640-PLFMP,No Churn
9593-CVZKR,No Churn
3587-PMCOY,No Churn
3050-GBUSH,No Churn
3452-GWUIN,No Churn
5727-MYATE,No Churn
2834-JKOOW,No Churn
0397-GZBBC,Competitor
0807-ZABDG,No Churn
4670-TABXH,No Churn
2220-IAHLS,No Churn
1921-KYSAY,No Churn
5651-WYIPH,No Churn
5602-BVFMK,No Churn
7073-QETQY,No Churn
6563-VRERX,No Churn
2925-VDZHY,No Churn
9959-WOFKT,No Churn
6682-VCIXC,No Churn
9576-ANLXO,No Churn
7964-ZRKKG,No Churn
0823-HSCDJ,No Churn
5605-IYGFG,No Churn
4897-QSUYC,No Churn
1431-AIDJQ,No Churn
1013-QCWAM,No Churn
0412-UCCNP,No Churn
6635-MYYYZ,No Churn
4067-HLYQI,No Churn
6185-TASNN,No Churn
7365-BVCJH,No Churn
3518-FSTWG,No Churn
3090-LETTY,No Churn
0057-QBUQH,No Churn
5756-JYOJT,No Churn
2673-ZALNP,No Churn
4719-UMSIY,No Churn
5512-IDZEI,No Churn
9885-AIBVB,No Churn
1728-BQDMA,No Churn
0361-HJRDX,No Churn
8621-MNIHH,No Churn
0519-DRGTI,No Churn
1078-TDCRN,No Churn
6849-WLEYG,No Churn
4558-CGYCZ,No Churn
0374-IOEGQ,No Churn
6933-FHBZC,No Churn
3325-FUYCG,No Churn
3915-ODIYG,No Churn
4277-UDIEF,No Churn
4455-BFSPD,No Churn
9470-RTWDV,No Churn
2169-RRLFW,No Churn
8681-ICONS,No Churn
6719-OXYBR,No Churn
3278-FSIXX,No Churn
4282-ACRXS,No Churn
5546-BYZSM,No Churn
0117-LFRMW,No Churn
3758-CKOQL,No Churn
2188-SXWVT,No Churn
3154-HMWUU,No Churn
9154-QDGTH,No Churn
7595-EUIVN,No Churn
5847-MXBEO,No Churn
7665-NKLAV,No Churn
1568-BEKZM,No Churn
7548-SEPYI,No Churn
0266-CLZKZ,No Churn
7240-ETPTR,No Churn
3224-DFQNQ,No Churn
1449-XQEMT,No Churn
0107-YHINA,No Churn
4381-MHQDC,No Churn
4760-THGOT,No Churn
1452-KIOVK,No Churn
4824-GUCBY,No Churn
8963-MQVYN,No Churn
6223-DHJGV,Competitor
1930-BZLHI,No Churn
9574-BOSMD,No Churn
8375-DKEBR,No Churn
7503-ZGUZJ,No Churn
3487-EARAT,No Churn
7956-XQWGU,No Churn
1219-NNDDO,No Churn
8715-KKTFG,No Churn
6734-GMPVK,No Churn
4614-NUVZD,Dissatisfaction
4360-PNRQB,No Churn
2230-XTUWL,No Churn
8059-UDZFY,No Churn
7515-LODFU,No Churn
2266-SJNAT,No Churn
9863-JZAIC,No Churn
0420-BWTPW,No Churn
6416-TVAIH,No Churn
0481-SUMCB,No Churn
5850-BDWCY,No Churn
2577-GVSIL,No Churn
5377-NDTOU,No Churn
1407-DIGZV,No Churn
8896-RAZCR,No Churn
9800-OUIGR,No Churn
0440-EKDCF,No Churn
5813-UECBU,No Churn
1336-EZFZY,No Churn
5577-OTWWW,No Churn
8042-RNLKO,No Churn
7312-XSBAT,No Churn
4646-QZXTF,No Churn
0952-KMEEH,Price
5820-PTRYM,No Churn
3776-EKTKM,No Churn
3312-UUMZW,No Churn
1162-ECVII,No Churn
7234-FECYN,No Churn
0580-PIQHM,No Churn
4632-XJMEX,Competitor
1941-HOSAM,No Churn
9172-ANCRX,No Churn
9135-HSWOC,No Churn
1399-OUPJN,No Churn
0526-SXDJP,No Churn
6651-AZVTJ,No Churn
5857-TYBCJ,No Churn
2595-KIWPV,No Churn
4795-WRNVT,No Churn
1000-AJSLD,No Churn
4625-LAMOB,No Churn
1266-NZYUI,No Churn
0181-RITDD,No Churn
0829-DDVLK,No Churn
9239-ZBZZV,No Churn
4634-JLRJT,No Churn
6131-FOYAS,No Churn
4176-RELJR,No Churn
1927-QEWMY,No Churn
9061-TIHDA,No Churn
5383-MMTWC,No Churn
6284-AHOOQ,No Churn
6265-FRMTQ,No Churn
4083-BFNYK,No Churn
5219-YIPTK,No Churn
0872-NXJYS,No Churn
4587-NUKOX,No Churn
5934-TSSAU,No Churn
6959-UWKHF,No Churn
3512-IZIKN,No Churn
6924-TDGMT,No Churn
7860-KSUGX,No Churn
7963-SHNDT,No Churn
5986-WWXDV,No Churn
8224-IVVPA,No Churn
3703-VAVCL,No Churn
0011-IGKFF,No Churn
2013-SGDXK,No Churn
4312-GVYNH,No Churn
7698-YFGEZ,No Churn
9330-IJWIO,No Churn
6047-YHPVI,No Churn
8146-QQKZH,No Churn
1587-FKLZB,No Churn
4737-AQCPU,No Churn
5930-GBIWP,No Churn
6546-OPBBH,No Churn
7595-EHCDL,No Churn
7619-ODSGN,Attitude
7293-LSCDV,No Churn
7319-VENRZ,No Churn
6015-VVHHE,No Churn
4745-LSPLO,No Churn
3896-ZVNET,No Churn
4524-QCSSM,No Churn
1403-GYAFU,No Churn
1465-VINDH,No Churn
7876-AEHIG,No Churn
1852-QSWCD,No Churn
1137-DGOWI,No Churn
6341-JVQGF,No Churn
5827-MWCZK,No Churn
0670-KDOMA,No Churn
8454-AATJP,No Churn
1205-WNWPJ,No Churn
6469-MRVET,No Churn
2215-ZAFGX,No Churn
1895-QTKDO,No Churn
4832-VRBMR,Competitor
0263-FJTQO,No Churn
1200-TUZHR,No Churn
8823-RLPWL,No Churn
5402-HTOTQ,No Churn
0621-TWIEM,No Churn
3470-BTGQO,No Churn
2812-REYAT,No Churn
4998-IKFSE,No Churn
1320-GVNHT,No Churn
9873-MNDKV,No Churn
2514-GINMM,No Churn
7776-QGYJC,No Churn
4622-YNKIJ,No Churn
9480-BQJEI,No Churn
5186-EJEGL,No Churn
4291-HPAXL,No Churn
9972-NKTFD,No Churn
4723-BEGSG,No Churn
4123-DVHPH,No Churn
1750-CSKKM,No Churn
0337-CNPZE,Competitor
0112-QWPNC,No Churn
4373-MAVJG,No Churn
5144-TVGLP,No Churn
1866-DIOQZ,Competitor
2632-IVXVF,No Churn
7706-DZNKK,No Churn
3647-GMGDH,No Churn
9445-ZUEQE,No Churn
0898-XCGTF,No Churn
4501-UYKBC,No Churn
9350-ZXYJC,No Churn
0114-PEGZZ,No Churn
4881-JVQOD,No Churn
6135-OZQVA,No Churn
6982-SSHFK,No Churn
9921-ZVRHG,No Churn
4918-FYJNT,No Churn
8413-YNHNV,No Churn
2519-FAKOD,No Churn
0419-YAAPX,No Churn
2225-ZRGSG,No Churn
6435-SRWBJ,No Churn
6695-AMZUF,No Churn
4116-IQRFR,No Churn
1548-ARAGG,No Churn
7643-RCHXS,No Churn
2988-QRAJY,No Churn
2141-RRYGO,No Churn
4627-MIHJH,No Churn
8822-KNBHV,No Churn
9139-TWBAS,No Churn
4471-KXAUH,No Churn
5074-FBGHB,No Churn
2192-CKRLV,No Churn
0575-CUQOV,No Churn
8413-VONUO,No Churn
7989-AWGEH,No Churn
3407-QGWLG,No Churn
2694-CIUMO,No Churn
0125-LZQXK,No Churn
6366-ZGQGL,No Churn
7924-GJZFI,No Churn
8749-JMNKX,No Churn
0139-IVFJG,No Churn
8984-EYLLL,No Churn
1602-IJQQE,No Churn
0564-MUUQK,No Churn
2519-ERQOJ,No Churn
0137-OCGAB,No Churn
3882-IYOIJ,No Churn
9565-AXSMR,No Churn
3209-ZPKFI,No Churn
8168-UQWWF,No Churn
9289-LBQVU,No Churn
7164-BPTUT,No Churn
3030-YDNRM,No Churn
5296-BFCYD,No Churn
4208-UFFGW,No Churn
5708-EVONK,No Churn
0301-FIDRB,No Churn
6467-CHFZW,No Churn
2001-MCUUW,No Churn
6060-DRTNL,No Churn
0188-GWFLE,No Churn
2978-XXSOG,No Churn
5835-BEQEU,No Churn
3679-XASPY,No Churn
4355-HBJHH,No Churn
1513-XNPPH,No Churn
9507-EXLTT,No Churn
6075-SLNIL,No Churn
7758-XKCBS,No Churn
1216-BGTSP,No Churn
6496-SLWHQ,No Churn
2829-HYVZP,No Churn
9518-IMLHK,No Churn
1213-NGCUN,No Churn
4566-NECEV,No Churn
5357-TZHPP,No Churn
5965-GGPRW,No Churn
0626-QXNGV,No Churn
0853-NWIFK,No Churn
1086-LXKFY,No Churn
5732-IKGQH,No Churn
5919-VCZYM,No Churn
5322-ZSMZY,No Churn
5073-WXOYN,No Churn
3229-USWAR,No Churn
2868-LLSKM,No Churn
9068-VPWQQ,No Churn
9189-JWSHV,No Churn
2316-ESMLS,No Churn
0258-NOKBL,No Churn
5640-CAXOA,No Churn
3144-KMTWZ,No Churn
3842-QTGDL,No Churn
4325-NFSKC,No Churn
3871-IKPYH,No Churn
0794-YVSGE,No Churn
9897-KXHCM,No Churn
4256-ZWTZI,No Churn
3721-WKIIL,No Churn
1299-AURJA,No Churn
0454-OKRCT,No Churn
7463-IFMQU,No Churn
3400-ESFUW,No Churn
7321-VGNKU,No Churn
6992-TKNYO,No Churn
4183-WCSEP,No Churn
9730-DRTMJ,No Churn
4883-KCPZJ,No Churn
2277-AXSDC,No Churn
4770-QAZXN,No Churn
1384-RCUXW,No Churn
9720-JJJOR,No Churn
0769-MURVM,No Churn
7872-BAAZR,No Churn
7641-TQFHN,No Churn
8992-JQYUN,No Churn
9750-BOOHV,No Churn
3957-HHLMR,No Churn
9626-WEQRM,No Churn
5196-SGOAK,No Churn
0356-OBMAC,No Churn
5174-RNGBH,No Churn
5325-UWTWJ,Price
6139-ZZRBQ,No Churn
1100-DDVRV,No Churn
2123-AGEEN,No Churn
6397-JNZZG,No Churn
8430-TWCBX,No Churn
1872-EBWSC,No Churn
4632-PAOYU,No Churn
7208-PSIHR,No Churn
4289-DTDKW,No Churn
0969-RGKCU,No Churn
6305-YLBMM,No Churn
7613-LLQFO,No Churn
3506-OVLKD,No Churn
2907-ILJBN,No Churn
2025-JKFWI,No Churn
9469-WEJBT,No Churn
3392-EHMNK,No Churn
0378-CJKPV,No Churn
1984-GPTEH,No Churn
7576-JMYWV,No Churn
2114-MGINA,No Churn
1309-XGFSN,No Churn
5119-NZPTV,No Churn
1166-PQLGG,No Churn
0780-XNZFN,No Churn
8028-PNXHQ,No Churn
9531-NSBMR,No Churn
0817-HSUSE,No Churn
3948-KXDUF,No Churn
5324-KTGCG,No Churn
7103-IPXPJ,No Churn
0322-YINQP,No Churn
2018-QKYGT,No Churn
8975-SKGRX,No Churn
3419-SNJJD,No Churn
6253-WRFHY,No Churn
2027-CWDNU,No Churn
7061-OVMIM,No Churn
9500-IWPXQ,No Churn
5777-ZPQNC,No Churn
5148-HKFIR,No Churn
4603-JANFB,No Churn
4973-RLZVI,No Churn
4112-LUEIZ,No Churn
9443-JUBUO,No Churn
6096-EGVTU,No Churn
8714-EUHJO,No Churn
6383-ZTSIW,No Churn
1935-IMVBB,No Churn
5453-AXEPF,No Churn
3174-RKMOW,No Churn
8033-VCZGH,No Churn
1622-HSHSF,No Churn
3796-ENZGF,No Churn
7695-PKLCZ,No Churn
3657-COGMW,No Churn
3205-MXZRA,No Churn
5087-SUURX,No Churn
3374-TTZTK,No Churn
2995-UPRYS,No Churn
8095-WANWK,No Churn
9570-KYEUA,No Churn
7926-IJOOU,No Churn
3186-BAXNB,No Churn
5196-WPYOW,No Churn
5345-BMKWB,No Churn
6513-EECDB,No Churn
2504-DSHIH,No Churn
1682-VCOIO,No Churn
2761-OCIAX,No Churn
0547-HURJB,No Churn
7247-XOZPB,No Churn
7024-OHCCK,No Churn
0839-JTCUD,No Churn
7459-RRWQZ,No Churn
1074-WVEVG,No Churn
1228-ZLNBX,No Churn
5309-TAIKL,No Churn
6691-CCIHA,No Churn
0868-VJRDR,No Churn
7206-GZCDC,No Churn
9651-GTSAQ,No Churn
2387-KDZQY,No Churn
8868-GAGIO,No Churn
3194-ORPIK,No Churn
8650-RHRKE,No Churn
7279-NMVJC,No Churn
7814-LEEVE,No Churn
1143-NMNQJ,No Churn
4567-AKPIA,No Churn
0089-IIQKO,No Churn
0442-ZXKVS,No Churn
2322-VCZHZ,No Churn
4526-RMTLL,No Churn
3066-RRJIO,No Churn
7470-MCQTK,No Churn
0927-LCSMG,No Churn
5945-AZYHT,No Churn
2037-SGXHH,Competitor
7714-YXSMB,No Churn
0320-DWVTU,No Churn
3671-SHRSP,No Churn
0404-AHASP,No Churn
6647-ZEDXT,No Churn
