Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,Monthly Refunds,Monthly Extra Data Charges,Monthly Long Distance Charges
5028-HTLJB,,32.0,1.0,1.0,1.0,1.0,0.0,3.0,1008,95379.0,37.939768,-120.188002,0,1.0,0.0,1.0,0,0.0,49.19,1.0,,1,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,1.0,1,49.0,49.0,0.0,0.0,49.19,98.19,3979.0,0.0,0.0,49.19
2359-QWQUL,0.0,56.0,1.0,1.0,1.0,1.0,0.0,,211,95427.0,39.239818,-123.565432,1,1.0,0.0,,0,0.0,6.93,1.0,1.0,3,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0,1.0,3,20.15,130.5,0.0,0.0,41.58,172.07999999999998,371.0,,,
6234-PFPXL,,,,,,,,,211,95427.0,39.239818,-123.565432,0,0.0,1.0,20.0,4,0.0,18.05,1.0,,2,5.0,1.0,1.0,1.0,1.0,,0.0,0.0,,0,0.0,1,89.0,1820.45,0.0,0.0,361.0,2181.45,371.0,0.0,0.0,18.05
3645-DEYGF,1.0,25.0,0.0,1.0,0.0,1.0,0.0,2.0,379,95444.0,38.434362,-122.86891,0,0.0,1.0,7.0,5,0.0,8.95,1.0,0.0,2,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,0.0,0,69.0,506.9,0.0,0.0,62.64999999999999,569.55,390.0,0.0,0.0,8.95
8043-PNYSD,0.0,27.0,0.0,1.0,1.0,1.0,0.0,3.0,428,95449.0,38.93706,-123.118111,0,1.0,0.0,2.0,5,0.0,29.69,1.0,0.0,0,52.0,,1.0,,1.0,,1.0,0.0,1.0,0,1.0,0,46.05,80.35,0.0,10.0,59.38,149.73,1373.0,0.0,5.0,29.69
2208-MPXIO,0.0,64.0,1.0,1.0,1.0,1.0,0.0,5.0,428,95449.0,38.93706,-123.118111,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,1373.0,,,
1508-DFXCU,1.0,54.0,1.0,1.0,1.0,1.0,0.0,,516,95454.0,39.806141,-123.531098,1,1.0,0.0,5.0,0,0.0,,0.0,0.0,2,29.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0,100.5,514.0,0.0,0.0,141.0,655.0,2706.0,0.0,0.0,28.2
3125-RAHBV,0.0,59.0,1.0,1.0,1.0,1.0,0.0,3.0,1101,95463.0,39.182916,-123.552571,0,1.0,0.0,1.0,5,0.0,7.99,0.0,0.0,2,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3,93.3,93.3,0.0,0.0,7.99,101.29,148.0,0.0,0.0,7.99
2373-NTKOD,0.0,42.0,1.0,1.0,1.0,1.0,0.0,4.0,651,95463.0,39.182916,-123.552571,1,1.0,0.0,,0,0.0,32.78,0.0,0.0,2,29.0,1.0,0.0,,1.0,0.0,,0.0,0.0,0,0.0,1,102.65,4108.15,0.0,0.0,1311.2,,148.0,,,
2667-WYLWJ,1.0,41.0,1.0,1.0,0.0,1.0,0.0,3.0,651,95463.0,39.182916,-123.552571,0,0.0,1.0,33.0,0,0.0,10.34,0.0,0.0,2,22.0,1.0,,0.0,0.0,1.0,0.0,0.0,,0,0.0,1,95.0,3008.15,0.0,60.0,341.22,3409.37,148.0,0.0,1.8181818181818181,10.340000000000002
3893-JRNFS,1.0,30.0,1.0,1.0,0.0,0.0,1.0,3.0,214,95614.0,38.880622,-120.973865,0,0.0,3.0,70.0,0,,33.24,0.0,0.0,1,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,89.0,6293.2,,,2326.8,8620.0,3674.0,,,33.24
2495-TTHBQ,1.0,42.0,1.0,1.0,0.0,1.0,0.0,1.0,296,95624.0,38.434138,-121.30587,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,38534.0,,,
5256-SKJGO,1.0,44.0,1.0,1.0,1.0,1.0,0.0,,810,95672.0,38.724322,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,3815.0,,,
1752-OZXFY,1.0,,1.0,1.0,1.0,1.0,0.0,2.0,971,95685.0,,-120.77069,0,1.0,0.0,45.0,2,,14.12,0.0,0.0,2,24.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,3,0.0,1,89.3,4016.85,44.63,0.0,635.4,4607.62,4610.0,0.9917777777777779,0.0,14.12
5161-XEUVX,0.0,27.0,0.0,1.0,,1.0,0.0,,971,95685.0,38.432145,-120.77069,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,4610.0,,,
0178-SZBHO,1.0,21.0,0.0,1.0,0.0,1.0,0.0,5.0,971,95685.0,38.432145,-120.77069,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,4610.0,,,
0002-ORFBO,0.0,40.0,1.0,1.0,0.0,1.0,0.0,1.0,1075,95693.0,38.392559,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,5889.0,,,
1951-IEYXM,1.0,56.0,1.0,1.0,0.0,0.0,2.0,5.0,1075,95693.0,38.392559,,0,0.0,4.0,70.0,1,0.0,33.25,0.0,,2,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2,0.0,1,113.05,7869.05,0.0,0.0,2327.5,,5889.0,0.0,0.0,33.25
7000-WCEVQ,1.0,57.0,1.0,1.0,0.0,1.0,0.0,3.0,1075,95693.0,38.392559,-121.225093,0,0.0,2.0,72.0,1,1.0,0.0,1.0,0.0,1,15.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,2,0.0,0,,3580.95,,0.0,,3580.95,5889.0,,0.0,
6579-JPICP,1.0,31.0,1.0,1.0,1.0,1.0,0.0,3.0,480,95720.0,38.766036,,1,,0.0,,5,0.0,22.12,1.0,1.0,3,0.0,1.0,,,1.0,1.0,,1.0,1.0,0,1.0,2,20.4,20.4,0.0,0.0,22.12,42.52,183.0,,,
7519-JTWQH,,49.0,1.0,1.0,1.0,1.0,0.0,3.0,480,95720.0,38.766036,-120.209673,1,1.0,0.0,35.0,0,0.0,17.92,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,20.75,739.9,0.0,0.0,627.2,1367.1,183.0,0.0,0.0,17.92
0471-ARVMX,1.0,51.0,1.0,1.0,,0.0,2.0,4.0,480,95720.0,38.766036,-120.209673,0,0.0,,,2,0.0,25.9,0.0,0.0,0,30.0,,0.0,,,0.0,,1.0,0.0,3,1.0,1,81.25,,0.0,0.0,1450.4,6070.799999999999,183.0,,,
8580-AECUZ,0.0,35.0,1.0,1.0,1.0,1.0,0.0,4.0,835,95837.0,38.691607,-121.602284,0,1.0,0.0,62.0,0,0.0,24.35,0.0,0.0,2,16.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1,0.0,0,92.3,,0.0,0.0,1509.7,,264.0,0.0,0.0,24.35
3627-FHKBK,,23.0,0.0,1.0,0.0,1.0,0.0,3.0,835,95837.0,38.691607,-121.602284,0,0.0,,69.0,0,,,0.0,1.0,3,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2,0.0,1,24.95,1718.35,0.0,,3113.28,4831.629999999999,264.0,0.0,,45.120000000000005
7508-MYBOG,0.0,37.0,1.0,1.0,1.0,1.0,0.0,,184,95928.0,39.681488,-121.83721,0,1.0,0.0,31.0,0,0.0,,,0.0,1,3.0,1.0,0.0,,0.0,0.0,0.0,,0.0,3,0.0,2,79.45,2587.7,0.0,0.0,208.01,,32848.0,0.0,0.0,6.71
7410-YTJIK,0.0,20.0,0.0,1.0,1.0,1.0,0.0,4.0,184,95928.0,39.681488,-121.83721,0,1.0,0.0,14.0,0,,,1.0,0.0,2,26.0,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,76.45,1117.55,0.0,0.0,,1375.99,32848.0,0.0,0.0,
7861-UVUFT,0.0,,1.0,1.0,1.0,1.0,0.0,2.0,1101,95935.0,39.381174,-121.21191,0,1.0,0.0,58.0,2,0.0,41.14,0.0,0.0,2,25.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,1,0.0,0,104.65,6219.6,0.0,40.0,2386.12,8645.720000000001,614.0,0.0,0.6896551724137931,41.14
3707-GNWHM,0.0,24.0,0.0,1.0,1.0,1.0,0.0,4.0,261,95935.0,39.381174,-121.21191,0,1.0,,,6,0.0,27.54,1.0,1.0,3,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0,1.0,3,,110.15,0.0,0.0,165.24,,614.0,,,
9711-FJTBX,1.0,59.0,1.0,1.0,0.0,1.0,0.0,,261,95935.0,39.381174,-121.21191,1,,,55.0,2,0.0,24.93,1.0,,2,17.0,0.0,1.0,1.0,1.0,0.0,,0.0,,1,0.0,0,94.75,5276.1,0.0,0.0,,6647.25,614.0,0.0,0.0,
6029-WTIPC,1.0,19.0,0.0,1.0,,1.0,0.0,5.0,387,95948.0,39.346898,-121.759537,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,9763.0,,,
6094-ZIVKX,1.0,50.0,1.0,1.0,1.0,1.0,0.0,5.0,387,95948.0,39.346898,-121.759537,1,1.0,0.0,25.0,3,0.0,30.28,1.0,1.0,3,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0,1.0,2,19.05,461.3,0.0,0.0,757.0,,9763.0,0.0,0.0,30.28
4013-GUXND,,,,,,,,4.0,387,95948.0,39.346898,-121.759537,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,9763.0,,,
8098-TDCBU,1.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,978,95983.0,40.053684,-120.743116,0,1.0,0.0,1.0,0,0.0,8.31,1.0,0.0,4,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,,0,69.5,69.5,0.0,0.0,8.31,77.81,513.0,0.0,0.0,8.31
5759-RCVCB,,64.0,1.0,1.0,,1.0,0.0,4.0,978,95983.0,40.053684,-120.743116,0,1.0,0.0,14.0,4,0.0,8.54,,1.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,19.6,300.4,0.0,0.0,119.56,419.96,513.0,0.0,0.0,8.540000000000001
6680-WKXRZ,1.0,19.0,0.0,1.0,1.0,1.0,0.0,,978,95983.0,40.053684,-120.743116,0,1.0,0.0,,0,0.0,28.05,0.0,,4,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0,78.35,1837.9,0.0,0.0,701.25,2539.15,513.0,,,
2521-NPUZR,1.0,27.0,0.0,1.0,,1.0,0.0,1.0,1101,96015.0,41.486953,-120.913975,0,1.0,0.0,13.0,4,,35.96,,,2,42.0,1.0,,1.0,1.0,1.0,0.0,0.0,,0,0.0,0,84.6,,0.0,0.0,467.48,,417.0,0.0,0.0,35.96
0071-NDAFP,,21.0,0.0,1.0,,1.0,0.0,5.0,147,96015.0,41.486953,-120.913975,0,1.0,0.0,1.0,6,0.0,39.19,1.0,0.0,1,69.0,1.0,,1.0,1.0,1.0,0.0,0.0,,0,0.0,3,55.25,,0.0,60.0,39.19,154.44,417.0,0.0,60.0,39.19
5277-ZLOOR,0.0,25.0,0.0,1.0,0.0,0.0,2.0,5.0,147,96015.0,41.486953,-120.913975,0,0.0,2.0,,0,1.0,0.0,1.0,0.0,1,,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,1,1.0,1,46.4,812.4,0.0,0.0,0.0,812.4,417.0,,,
7516-GMHUV,,,,,,,,4.0,1101,96016.0,40.936285,-121.572692,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,344.0,,,
8445-DNBAE,1.0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,275,96025.0,41.212695,-122.392067,0,1.0,0.0,29.0,0,1.0,0.0,1.0,0.0,0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,25.1,712.85,0.0,0.0,0.0,712.85,2602.0,0.0,0.0,0.0
6048-UWKAL,0.0,,1.0,1.0,0.0,0.0,2.0,3.0,275,96025.0,41.212695,-122.392067,0,0.0,8.0,57.0,0,0.0,29.64,1.0,1.0,3,0.0,,1.0,1.0,1.0,1.0,,,1.0,2,1.0,1,20.75,,0.0,0.0,1689.48,2812.63,2602.0,0.0,0.0,29.64
3530-VWVGU,0.0,54.0,1.0,1.0,1.0,,,,383,96037.0,41.528541,-122.955018,0,1.0,0.0,10.0,4,0.0,35.63,0.0,0.0,2,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,,0,95.2,930.4,0.0,0.0,356.3,1286.7,295.0,0.0,0.0,35.63
1629-DQQVB,,46.0,1.0,1.0,1.0,1.0,0.0,2.0,590,96056.0,41.10831,-121.360362,1,1.0,0.0,2.0,6,,16.14,1.0,0.0,2,2.0,1.0,1.0,0.0,0.0,1.0,1.0,,,0,0.0,0,79.85,152.45,0.0,0.0,32.28,184.73,1554.0,0.0,0.0,16.14
6507-DTJZV,1.0,62.0,1.0,1.0,0.0,1.0,0.0,,590,96056.0,41.10831,-121.360362,0,0.0,1.0,56.0,6,0.0,39.72,0.0,0.0,1,11.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0,65.2,3512.15,0.0,,2224.32,5736.469999999999,1554.0,0.0,,39.720000000000006
9833-TGFHX,1.0,29.0,0.0,1.0,1.0,1.0,0.0,3.0,590,96056.0,41.10831,-121.360362,0,1.0,0.0,,5,0.0,16.2,1.0,,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,19.9,173.15,,0.0,113.4,286.55,1554.0,,,
1163-ONYEY,,,,,,,,4.0,590,96056.0,41.10831,-121.360362,0,0.0,8.0,24.0,6,0.0,30.41,1.0,1.0,3,0.0,1.0,,1.0,,,1.0,1.0,1.0,2,,3,19.7,452.55,0.0,0.0,729.84,1182.39,1554.0,0.0,0.0,30.41
7776-QWNFX,0.0,29.0,0.0,1.0,1.0,1.0,0.0,1.0,607,96061.0,,-121.460674,0,1.0,0.0,15.0,4,,,0.0,0.0,2,52.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0,0.0,3,76.0,1130.85,0.0,0.0,672.9,1803.75,78.0,0.0,0.0,44.86
1363-TXLSL,,,0.0,1.0,0.0,0.0,2.0,3.0,1101,96061.0,,-121.460674,0,0.0,5.0,53.0,0,0.0,24.33,1.0,0.0,2,52.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0,0.0,0,92.55,4779.45,0.0,0.0,1289.49,6068.94,78.0,0.0,0.0,24.330000000000002
2181-UAESM,,57.0,1.0,1.0,1.0,1.0,0.0,,1052,96136.0,40.345949,-120.081187,1,1.0,0.0,7.0,5,0.0,23.35,,0.0,1,6.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,3,,1,70.75,450.8,0.0,0.0,,614.25,162.0,0.0,0.0,
7114-AEOZE,0.0,48.0,1.0,1.0,,,,3.0,1052,96136.0,,-120.081187,0,0.0,5.0,72.0,0,0.0,12.02,,0.0,0,,0.0,0.0,,0.0,0.0,,0.0,0.0,2,0.0,0,87.1,,0.0,0.0,865.4399999999999,7095.54,162.0,0.0,0.0,12.02
6527-PZFPV,0.0,55.0,1.0,1.0,0.0,0.0,1.0,4.0,1052,96136.0,40.345949,-120.081187,0,,,20.0,0,0.0,3.87,,1.0,3,0.0,,1.0,,1.0,,1.0,1.0,1.0,3,,1,20.05,400.0,0.0,0.0,77.4,477.4,162.0,0.0,0.0,3.87
5442-PPTJY,,46.0,1.0,1.0,0.0,0.0,2.0,1.0,424,96141.0,39.117018,-120.212535,0,0.0,1.0,3.0,5,1.0,0.0,1.0,0.0,0,15.0,,1.0,,1.0,1.0,1.0,1.0,0.0,0,1.0,1,29.7,91.7,0.0,0.0,0.0,,858.0,0.0,0.0,0.0
4817-VYYWS,1.0,34.0,1.0,1.0,,1.0,0.0,5.0,424,96141.0,39.117018,-120.212535,1,1.0,,24.0,0,0.0,4.82,1.0,0.0,1,16.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0,0.0,1,49.3,1233.25,0.0,0.0,,1348.93,858.0,0.0,0.0,
5649-VUKMC,1.0,62.0,1.0,1.0,0.0,1.0,0.0,,550,90049.0,,-118.491244,0,0.0,1.0,7.0,0,0.0,22.61,0.0,0.0,2,11.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,0,0.0,3,86.5,,0.0,20.0,158.26999999999998,760.77,33523.0,0.0,2.857142857142857,22.609999999999996
7337-CINUD,0.0,22.0,0.0,1.0,1.0,1.0,0.0,5.0,550,90049.0,34.091829,-118.491244,0,1.0,0.0,2.0,0,0.0,40.75,1.0,0.0,4,71.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,3,1.0,1,49.25,97.0,0.0,,81.5,,33523.0,0.0,,40.75
8295-FHIVV,0.0,50.0,1.0,1.0,1.0,1.0,0.0,,748,90660.0,33.989524,-118.089299,1,1.0,0.0,12.0,0,0.0,46.58,1.0,,1,26.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1.0,0,50.25,593.75,0.0,120.0,558.96,1272.71,63288.0,0.0,10.0,46.580000000000005
8204-TIFGJ,,54.0,1.0,1.0,0.0,0.0,2.0,4.0,748,90660.0,33.989524,-118.089299,0,0.0,3.0,72.0,1,0.0,,0.0,,3,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1,24.75,1859.1,,0.0,3433.68,5292.78,63288.0,,0.0,47.69
3737-XBQDD,1.0,27.0,0.0,1.0,0.0,1.0,0.0,,545,90805.0,33.864622,-118.179626,0,0.0,4.0,70.0,1,0.0,5.77,0.0,0.0,2,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1,108.15,7930.55,0.0,0.0,403.9,8334.45,91664.0,0.0,0.0,5.77
1488-SYSFC,1.0,39.0,1.0,1.0,0.0,0.0,1.0,,545,90805.0,33.864622,-118.179626,0,0.0,7.0,34.0,0,0.0,9.66,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,20.65,716.4,0.0,0.0,,,91664.0,0.0,0.0,
4023-RTIQM,1.0,21.0,0.0,1.0,1.0,1.0,0.0,4.0,545,90805.0,33.864622,-118.179626,0,1.0,0.0,67.0,1,,8.71,0.0,0.0,1,41.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2,0.0,2,,5714.2,,0.0,583.57,6296.459999999999,91664.0,,0.0,8.71
6994-FGRHH,0.0,35.0,1.0,1.0,0.0,1.0,0.0,3.0,366,91205.0,34.13658,-118.245839,0,0.0,7.0,33.0,3,0.0,48.85,1.0,,4,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0,1,74.75,,0.0,0.0,1612.05,4065.35,41390.0,0.0,0.0,48.85
5385-SUIRI,0.0,,1.0,1.0,0.0,0.0,1.0,5.0,366,91205.0,34.13658,-118.245839,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,41390.0,,,
8645-KWHJO,1.0,59.0,1.0,1.0,0.0,1.0,0.0,1.0,1078,91306.0,34.209532,-118.577563,0,,3.0,14.0,0,0.0,5.63,1.0,0.0,2,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,105.95,1348.9,0.0,0.0,78.82,1427.72,43857.0,0.0,0.0,5.63
5549-ZGHFB,0.0,49.0,1.0,1.0,0.0,1.0,0.0,,1078,91306.0,34.209532,-118.577563,0,,3.0,59.0,6,0.0,16.06,1.0,0.0,1,4.0,,0.0,0.0,,0.0,1.0,1.0,0.0,1,1.0,1,66.4,3958.2,0.0,0.0,,4905.74,43857.0,0.0,0.0,
5233-GEEAX,0.0,56.0,1.0,1.0,1.0,1.0,0.0,1.0,811,91335.0,34.200175,-118.540958,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,68018.0,,,
4607-CHPCA,0.0,25.0,0.0,1.0,1.0,1.0,0.0,,1101,91335.0,34.200175,-118.540958,0,1.0,,72.0,1,0.0,29.29,0.0,1.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2,1.0,0,24.75,1777.6,0.0,0.0,2108.88,3886.48,68018.0,0.0,0.0,29.290000000000003
8637-XJIVR,1.0,58.0,1.0,1.0,1.0,1.0,0.0,1.0,698,91764.0,34.074087,-117.605618,0,1.0,0.0,6.0,5,0.0,47.92,,0.0,2,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,,573.3,0.0,0.0,287.52,860.8199999999999,49474.0,0.0,0.0,47.919999999999995
7767-UXAGJ,,30.0,1.0,1.0,1.0,1.0,0.0,4.0,698,91764.0,34.074087,-117.605618,0,1.0,0.0,1.0,6,0.0,29.86,,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,1,20.35,20.35,0.0,0.0,29.86,50.21,49474.0,0.0,0.0,29.86
9780-FKVVF,1.0,55.0,1.0,1.0,0.0,0.0,3.0,,1054,91792.0,34.024405,-117.898722,0,0.0,1.0,6.0,5,0.0,14.51,1.0,0.0,0,20.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,0,1.0,1,55.9,365.35,0.0,30.0,,,31622.0,0.0,5.0,
1867-BDVFH,1.0,21.0,0.0,1.0,0.0,0.0,3.0,4.0,1054,91792.0,34.024405,-117.898722,0,0.0,1.0,13.0,0,0.0,42.23,,,4,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,2,1.0,2,19.55,265.3,0.0,,548.99,814.29,31622.0,0.0,,42.230000000000004
2828-SLQPF,,,,,,,,,1054,91792.0,,-117.898722,0,1.0,0.0,,2,0.0,27.65,,0.0,4,26.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0,64.2,3627.3,0.0,,1520.75,5148.05,31622.0,,,
4291-YZODP,,47.0,1.0,1.0,0.0,1.0,0.0,1.0,942,91977.0,32.726627,-116.994608,0,0.0,,33.0,0,0.0,15.66,1.0,,2,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.0,0,103.75,3361.05,0.0,100.0,516.78,3977.83,56100.0,0.0,3.0303030303030303,15.659999999999998
5940-NFXKV,1.0,,,1.0,1.0,1.0,0.0,3.0,942,91977.0,32.726627,-116.994608,0,1.0,0.0,1.0,5,0.0,9.44,,1.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,3,19.25,19.25,0.0,0.0,9.44,28.69,56100.0,0.0,0.0,9.44
1131-QQZEB,0.0,21.0,0.0,1.0,,1.0,0.0,3.0,942,91977.0,32.726627,-116.994608,0,1.0,0.0,23.0,0,0.0,41.94,1.0,0.0,2,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,3,99.95,2292.75,0.0,0.0,964.62,3257.37,56100.0,0.0,0.0,41.94
2474-LCNUE,0.0,28.0,0.0,1.0,0.0,0.0,3.0,,942,91977.0,32.726627,-116.994608,1,0.0,1.0,37.0,6,0.0,35.67,1.0,0.0,1,76.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1,58.75,,0.0,0.0,1319.79,3522.89,56100.0,0.0,0.0,35.67
3841-NFECX,1.0,55.0,1.0,1.0,0.0,1.0,0.0,,849,92103.0,32.747484,-117.166877,0,0.0,1.0,24.0,0,0.0,,0.0,0.0,2,,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,0,0.0,1,75.4,1747.85,0.0,0.0,425.52,2173.37,30202.0,0.0,0.0,17.73
0562-KBDVM,1.0,40.0,1.0,1.0,0.0,0.0,1.0,4.0,849,92103.0,,-117.166877,0,0.0,,37.0,0,0.0,44.68,0.0,1.0,3,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2,,0,24.1,861.85,0.0,0.0,1653.16,2515.01,30202.0,0.0,0.0,44.68
2885-HIJDH,1.0,64.0,1.0,1.0,0.0,1.0,0.0,3.0,849,92103.0,32.747484,-117.166877,0,,1.0,61.0,0,0.0,10.94,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1.0,3,20.25,,5.15,0.0,667.3399999999999,1940.99,30202.0,0.08442622950819673,0.0,10.94
9950-MTGYX,1.0,49.0,1.0,1.0,0.0,1.0,0.0,3.0,65,92223.0,33.946982,-116.977672,0,0.0,1.0,41.0,0,0.0,32.02,1.0,0.0,1,28.0,1.0,0.0,1.0,0.0,1.0,0.0,,0.0,1,0.0,0,66.5,2728.6,0.0,0.0,1312.8200000000002,4041.42,17721.0,0.0,0.0,32.02
5406-KGRMX,0.0,30.0,1.0,1.0,0.0,1.0,0.0,4.0,1101,92223.0,33.946982,,1,0.0,,71.0,1,0.0,28.58,0.0,0.0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0,90.55,6404.0,0.0,0.0,2029.18,8433.18,17721.0,0.0,0.0,28.580000000000002
2393-DIVAI,1.0,51.0,1.0,1.0,1.0,1.0,0.0,5.0,691,92259.0,32.698964,,0,1.0,0.0,66.0,1,0.0,20.77,0.0,,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0.0,1,25.15,1683.6,0.0,,1370.82,,471.0,0.0,,20.77
2775-SEFEE,0.0,44.0,1.0,1.0,,1.0,0.0,3.0,719,92264.0,33.745746,-116.514215,0,1.0,0.0,12.0,4,0.0,9.6,1.0,0.0,0,23.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0,0,59.8,,0.0,0.0,,843.0,18884.0,0.0,0.0,
3018-TFTSU,0.0,,1.0,,1.0,1.0,0.0,3.0,719,92264.0,33.745746,-116.514215,0,1.0,0.0,29.0,3,0.0,10.06,1.0,0.0,1,25.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,48.95,1323.7,0.0,,,1615.44,18884.0,0.0,,
1934-SJVJK,0.0,34.0,1.0,1.0,1.0,0.0,2.0,,550,90008.0,,-118.346766,0,1.0,0.0,9.0,5,0.0,27.64,1.0,0.0,0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,,,0,0.0,0,50.1,484.05,0.0,,248.76,732.81,30852.0,0.0,,27.64
6127-IYJOZ,1.0,31.0,1.0,1.0,0.0,0.0,2.0,,550,90043.0,33.988543,-118.334081,1,0.0,10.0,20.0,0,0.0,14.79,1.0,1.0,4,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,1.0,1,20.05,406.05,,0.0,295.79999999999995,701.8499999999999,44764.0,,0.0,14.789999999999997
6333-YDVLT,1.0,52.0,1.0,1.0,,1.0,0.0,,550,90044.0,33.952714,-118.292061,0,0.0,8.0,70.0,0,,29.38,0.0,0.0,1,23.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2,0.0,1,,4872.35,0.0,80.0,2056.6,7008.950000000001,87383.0,0.0,1.1428571428571428,29.38
